geoid,timestep,deaths_sp_lag,INTPTLAT,INTPTLON,timestep,svi_theme1,svi_theme2,svi_theme3,svi_theme4,svi_total_,prev_deaths_05back,prev_deaths_04back,prev_deaths_03back,prev_deaths_02back,prev_deaths_01back
17031820902,2,1.0,41.7539907,-87.7530181,2,0.655,0.7065,0.8575,0.6169,0.7462,0.0,0.0,0.0,0.0,3.0
17031821001,2,0.5714285714285714,41.742172,-87.7913613,2,0.6723,0.6602,0.697,0.2893,0.6148,0.0,0.0,0.0,0.0,0.0
17031821002,2,0.875,41.7415272,-87.7764294,2,0.6682,0.6323,0.6783,0.7303,0.7314,0.0,0.0,0.0,0.0,0.0
17031821101,2,1.0,41.7382829,-87.7621853,2,0.6482,0.2903,0.7461,0.8218,0.7016,0.0,0.0,0.0,0.0,0.0
17031821102,2,1.0,41.7429218,-87.7492511,2,0.7061,0.552,0.7762,0.2601,0.6145,0.0,0.0,0.0,0.0,3.0
17031821200,2,0.2222222222222222,41.6683914,-87.6722979,2,0.8191,0.5331,0.8754,0.7039,0.8233,0.0,0.0,0.0,0.0,1.0
17031821300,2,0.3333333333333333,41.6551198,-87.6674619,2,0.8349,0.8051,0.9307,0.9705,0.9807,0.0,0.0,0.0,0.0,0.0
17031821401,2,0.4,41.6662102,-87.6578736,2,0.8204,0.7383,0.8648,0.7662,0.8821,0.0,0.0,0.0,0.0,0.0
17031821402,2,0.42857142857142855,41.6614309,-87.6520323,2,0.691,0.7197,0.6648,0.289,0.6325,0.0,0.0,0.0,0.0,1.0
17031821500,2,0.25,41.6505617,-87.6360769,2,0.9296,0.8937,0.8032,0.8805,0.9708,0.0,0.0,0.0,0.0,0.0
17031821600,2,0.5454545454545454,41.7300221,-87.6993289,2,0.4815,0.5087,0.695,0.2062,0.4446,0.0,0.0,0.0,0.0,0.0
17031821700,2,0.25,41.7211743,-87.7153549,2,0.1539,0.6496,0.1438,0.1108,0.1327,0.0,0.0,0.0,0.0,1.0
17031821800,2,0.25,41.7194986,-87.7004232,2,0.4019,0.6278,0.5027,0.2861,0.4186,0.0,0.0,0.0,0.0,0.0
17031821900,2,0.6,41.7122395,-87.6969816,2,0.3739,0.3439,0.6135,0.8003,0.5512,0.0,0.0,0.0,0.0,0.0
17031822000,2,0.875,41.7312484,-87.7311338,2,0.5679,0.4383,0.2074,0.1529,0.3058,0.0,0.0,0.0,0.0,0.0
17031822101,2,0.9,41.7241572,-87.7456175,2,0.4346,0.4306,0.5191,0.4486,0.4568,0.0,0.0,0.0,0.0,1.0
17031822102,2,0.3333333333333333,41.721552,-87.7315013,2,0.5149,0.7521,0.7242,0.9804,0.8301,0.0,0.0,0.0,0.0,0.0
17031822200,2,0.5,41.727213,-87.7590953,2,0.4603,0.7286,0.609,0.2566,0.4883,0.0,0.0,0.0,0.0,2.0
17031822301,2,0.3333333333333333,41.7298543,-87.7712608,2,0.6245,0.5347,0.5506,0.1012,0.425,0.0,0.0,0.0,0.0,0.0
17031822302,2,0.42857142857142855,41.7171622,-87.7740754,2,0.665,0.3202,0.6828,0.9098,0.7446,0.0,0.0,0.0,0.0,0.0
17031822400,2,0.25,41.7229415,-87.7884717,2,0.778,0.7238,0.6729,0.745,0.813,0.0,0.0,0.0,0.0,0.0
17031822500,2,0.8,41.7178739,-87.7582831,2,0.4706,0.5812,0.5653,0.5437,0.55,0.0,0.0,0.0,0.0,0.0
17031822601,2,0.375,41.7089633,-87.7538136,2,0.2904,0.3584,0.5881,0.4409,0.3826,0.0,0.0,0.0,0.0,1.0
17031822602,2,0.3333333333333333,41.6991418,-87.7532159,2,0.4966,0.4332,0.6575,0.8719,0.6691,0.0,0.0,0.0,0.0,0.0
17031822701,2,0.7142857142857143,41.7123761,-87.730327,2,0.451,0.7935,0.6831,0.4396,0.5914,0.0,0.0,0.0,0.0,0.0
17031822702,2,0.42857142857142855,41.7056906,-87.7305797,2,0.5814,0.3234,0.5323,0.3526,0.468,0.0,0.0,0.0,0.0,1.0
17031822801,2,0.16666666666666666,41.6954003,-87.7382048,2,0.3302,0.1827,0.6799,0.218,0.2804,0.0,0.0,0.0,0.0,0.0
17031822802,2,0.42857142857142855,41.6975608,-87.7278727,2,0.3643,0.4978,0.4777,0.4213,0.4215,0.0,0.0,0.0,0.0,0.0
17031822900,2,0.6,41.7276936,-87.7947697,2,0.6698,0.6413,0.6777,0.58,0.6948,0.0,0.0,0.0,0.0,0.0
17031823001,2,0.9090909090909091,41.7069648,-87.7841873,2,0.7437,0.7312,0.7499,0.86,0.8571,0.0,0.0,0.0,0.0,0.0
17031823002,2,0.2,41.6960739,-87.7694862,2,0.5538,0.4721,0.5348,0.578,0.5699,0.0,0.0,0.0,0.0,0.0
17031823101,2,1.0,41.6908498,-87.7928456,2,0.7006,0.5424,0.6263,0.5893,0.681,0.0,0.0,0.0,0.0,2.0
17031823102,2,0.5555555555555556,41.6857372,-87.7792908,2,0.4668,0.341,0.4279,0.7277,0.521,0.0,0.0,0.0,0.0,1.0
17031823200,2,0.2727272727272727,41.6772853,-87.7557003,2,0.4899,0.5938,0.6526,0.825,0.6711,0.0,0.0,0.0,0.0,0.0
17031823302,2,0.8333333333333334,41.660773,-87.7233375,2,0.7719,0.8382,0.7551,0.5395,0.7989,0.0,0.0,0.0,0.0,1.0
17031823303,2,1.0,41.6777448,-87.7279109,2,0.698,0.5918,0.6921,0.3337,0.6293,0.0,0.0,0.0,0.0,1.0
17031823304,2,0.7777777777777778,41.6814296,-87.7027507,2,0.6344,0.5353,0.6857,0.8821,0.7581,0.0,0.0,0.0,0.0,3.0
17031823400,2,0.625,41.6651703,-87.6965048,2,0.7732,0.7771,0.8581,0.341,0.7427,0.0,0.0,0.0,0.0,0.0
17031823500,2,0.2,41.6656032,-87.6831791,2,0.7318,0.4727,0.8404,0.5841,0.7244,0.0,0.0,0.0,0.0,0.0
17031823602,2,0.42857142857142855,41.6496157,-87.7616774,2,0.3187,0.5716,0.2485,0.9592,0.5853,0.0,0.0,0.0,0.0,0.0
17031823603,2,0.5,41.6499736,-87.7105022,2,0.9473,0.7897,0.966,0.9306,0.9878,0.0,0.0,0.0,0.0,0.0
17031823604,2,0.8333333333333334,41.6578553,-87.7884282,2,0.275,0.5276,0.1525,0.0401,0.1028,0.0,0.0,0.0,0.0,0.0
17031823605,2,0.5,41.6675277,-87.7753771,2,0.5143,0.57,0.2491,0.4679,0.4619,0.0,0.0,0.0,0.0,0.0
17031823702,2,1.1666666666666667,41.7109982,-87.8320932,2,0.5146,0.5177,0.6395,0.9284,0.7154,0.0,0.0,0.0,0.0,2.0
17031823703,2,0.7272727272727273,41.7188043,-87.808253,2,0.7896,0.8157,0.6465,0.8738,0.8824,0.0,0.0,0.0,0.0,2.0
17031823704,2,0.3333333333333333,41.7266564,-87.8391701,2,0.2557,0.2023,0.4157,0.2572,0.2123,0.0,0.0,0.0,0.0,0.0
17031823705,2,0.6666666666666666,41.7244675,-87.8261928,2,0.7835,0.7547,0.6706,0.6769,0.8015,0.0,0.0,0.0,0.0,0.0
17031823801,2,0.5833333333333334,41.6976101,-87.8774509,2,0.1568,0.3947,0.3079,0.6647,0.3238,0.0,0.0,0.0,0.0,0.0
17031823803,2,1.0,41.6988605,-87.8279478,2,0.4048,0.404,0.5753,0.3995,0.4353,0.0,0.0,0.0,0.0,3.0
17031823805,2,1.0,41.6873618,-87.8243549,2,0.2265,0.4502,0.5204,0.6214,0.4089,0.0,0.0,0.0,0.0,0.0
17031823806,2,0.8888888888888888,41.6871426,-87.8044775,2,0.6238,0.4852,0.5075,0.9355,0.7379,0.0,0.0,0.0,0.0,1.0
17031823901,2,0.75,41.6690598,-87.8379801,2,0.105,0.4117,0.3721,0.2136,0.1677,0.0,0.0,0.0,0.0,0.0
17031823903,2,0.7777777777777778,41.6612104,-87.8180974,2,0.2114,0.4319,0.408,0.4586,0.3232,0.0,0.0,0.0,0.0,1.0
17031823904,2,1.0,41.6578494,-87.8045131,2,0.2136,0.4155,0.3778,0.0867,0.1491,0.0,0.0,0.0,0.0,1.0
17031824003,2,0.0,41.6635976,-87.9857304,2,0.1696,0.0838,0.288,0.1224,0.0639,0.0,0.0,0.0,0.0,0.0
17031824004,2,0.0,41.6833746,-87.9477068,2,0.3431,0.5058,0.4266,0.8243,0.5413,0.0,0.0,0.0,0.0,0.0
17031824005,2,0.0,41.6625965,-88.0163038,2,0.1298,0.1625,0.3888,0.0812,0.0736,0.0,0.0,0.0,0.0,0.0
17031824006,2,0.16666666666666666,41.6523772,-87.9495062,2,0.1429,0.1949,0.078,0.0087,0.008,0.0,0.0,0.0,0.0,0.0
17031824105,2,0.75,41.6378233,-87.8374922,2,0.1343,0.2739,0.3624,0.0719,0.0874,0.0,0.0,0.0,0.0,0.0
17031824106,2,0.5,41.6183582,-87.8230168,2,0.1686,0.3288,0.3307,0.097,0.1169,0.0,0.0,0.0,0.0,1.0
17031824107,2,0.2857142857142857,41.608418,-87.8133108,2,0.2872,0.332,0.4937,0.4412,0.3466,0.0,0.0,0.0,0.0,0.0
17031824113,2,0.42857142857142855,41.6223338,-87.8996399,2,0.273,0.3163,0.4453,0.0825,0.1609,0.0,0.0,0.0,0.0,1.0
17031824114,2,0.6,41.6192003,-87.8801208,2,0.178,0.3507,0.4501,0.1574,0.1751,0.0,0.0,0.0,0.0,0.0
17031824115,2,0.5,41.6238866,-87.8445146,2,0.3627,0.7624,0.5714,0.2065,0.4192,0.0,0.0,0.0,0.0,0.0
17031824116,2,0.3,41.6109264,-87.8653784,2,0.4757,0.3051,0.6411,0.3584,0.4407,0.0,0.0,0.0,0.0,1.0
17031824119,2,0.4,41.5818531,-87.8994895,2,0.1677,0.1602,0.4989,0.236,0.1635,0.0,0.0,0.0,0.0,1.0
17031824121,2,0.5714285714285714,41.5918128,-87.8275417,2,0.2853,0.1265,0.3653,0.0739,0.1022,0.0,0.0,0.0,0.0,0.0
17031824122,2,0.14285714285714285,41.5799503,-87.8178544,2,0.2339,0.0674,0.3152,0.062,0.0466,0.0,0.0,0.0,0.0,0.0
17031824123,2,0.2857142857142857,41.5898448,-87.7989125,2,0.3264,0.2094,0.3878,0.2084,0.2188,0.0,0.0,0.0,0.0,1.0
17031824124,2,0.625,41.5957287,-87.8451712,2,0.5402,0.7786,0.5477,0.6787,0.6582,0.0,0.0,0.0,0.0,0.0
17031824125,2,0.6,41.5858756,-87.8380624,2,0.2755,0.0233,0.2361,0.0233,0.0123,0.0,0.0,0.0,0.0,3.0
17031824126,2,0.6,41.5674897,-87.8311612,2,0.0912,0.0458,0.3377,0.0,0.0025,0.0,0.0,0.0,0.0,0.0
17031824127,2,0.5,41.571626,-87.8452525,2,0.2531,0.4272,0.3242,0.0365,0.1189,0.0,0.0,0.0,0.0,0.0
17031824128,2,0.2,41.5711509,-87.8661922,2,0.2654,0.1017,0.1216,0.1314,0.0946,0.0,0.0,0.0,0.0,0.0
17031824129,2,0.4444444444444444,41.5896844,-87.8758128,2,0.2945,0.3166,0.0731,0.4736,0.2862,0.0,0.0,0.0,0.0,0.0
17031824300,2,0.5,41.6413219,-87.6992646,2,0.8808,0.922,0.4225,0.8809,0.92,0.0,0.0,0.0,0.0,0.0
17031824400,2,0.7142857142857143,41.6399603,-87.7262096,2,0.7443,0.9483,0.6722,0.8452,0.9004,0.0,0.0,0.0,0.0,0.0
17031824503,2,0.5,41.636732,-87.7819886,2,0.2255,0.3696,0.3085,0.325,0.2393,0.0,0.0,0.0,0.0,3.0
17031824505,2,0.42857142857142855,41.6080768,-87.7686415,2,0.2181,0.0527,0.4642,0.4457,0.1786,0.0,0.0,0.0,0.0,0.0
17031824507,2,0.5,41.595329,-87.7732419,2,0.5288,0.6015,0.4488,0.4171,0.5188,0.0,0.0,0.0,0.0,0.0
17031824508,2,0.625,41.6163142,-87.7914771,2,0.3885,0.3615,0.2665,0.4392,0.3646,0.0,0.0,0.0,0.0,0.0
17031824509,2,0.6666666666666666,41.6187892,-87.771806,2,0.2657,0.5599,0.273,0.4828,0.3618,0.0,0.0,0.0,0.0,0.0
17031824601,2,0.8571428571428571,41.6286651,-87.7449388,2,0.3864,0.1529,0.4337,0.0649,0.1516,0.0,0.0,0.0,0.0,0.0
17031824602,2,0.8571428571428571,41.6174076,-87.7384991,2,0.4513,0.2945,0.314,0.5039,0.3967,0.0,0.0,0.0,0.0,1.0
17031824701,2,0.8571428571428571,41.6281716,-87.71865,2,0.5753,0.6445,0.5798,0.4136,0.5808,0.0,0.0,0.0,0.0,2.0
17031824702,2,1.0,41.6219896,-87.7084844,2,0.7536,0.3455,0.7053,0.6654,0.7038,0.0,0.0,0.0,0.0,1.0
17031824800,2,0.375,41.6244575,-87.6852637,2,0.9447,0.7437,0.8555,0.6529,0.9078,0.0,0.0,0.0,0.0,0.0
17031824900,2,0.5714285714285714,41.609502,-87.6977125,2,0.8535,0.5601,0.7602,0.703,0.8204,0.0,0.0,0.0,0.0,1.0
17031825000,2,0.7777777777777778,41.6022645,-87.7394453,2,0.5981,0.3102,0.5483,0.9033,0.6801,0.0,0.0,0.0,0.0,2.0
17031825200,2,0.5,41.5969147,-87.7301778,2,0.3881,0.2845,0.5618,0.1294,0.2708,0.0,0.0,0.0,0.0,0.0
17031825302,2,0.375,41.5811669,-87.7574059,2,0.4182,0.3105,0.6626,0.5295,0.4774,0.0,0.0,0.0,0.0,0.0
17031825303,2,0.3333333333333333,41.5816302,-87.7858574,2,0.4838,0.8076,0.4,0.4534,0.5483,0.0,0.0,0.0,0.0,1.0
17031825304,2,0.4,41.5736085,-87.8039867,2,0.1748,0.7184,0.5233,0.1856,0.2836,0.0,0.0,0.0,0.0,0.0
17031825400,2,0.25,41.5652514,-87.7775704,2,0.3412,0.5665,0.5252,0.4496,0.4465,0.0,0.0,0.0,0.0,0.0
17031825501,2,0.0,41.5784583,-87.7170864,2,0.6964,0.8969,0.6716,0.6021,0.7777,0.0,0.0,0.0,0.0,0.0
17031825503,2,0.2,41.5707194,-87.6820191,2,0.5702,0.9191,0.6735,0.3051,0.6405,0.0,0.0,0.0,0.0,0.0
17031825504,2,0.2857142857142857,41.5644165,-87.7040282,2,0.5924,0.4191,0.7387,0.3876,0.5667,0.0,0.0,0.0,0.0,0.0
17031825505,2,0.42857142857142855,41.5635098,-87.7316996,2,0.6971,0.6949,0.5239,0.3298,0.6119,0.0,0.0,0.0,0.0,0.0
17031825600,2,0.1111111111111111,41.5930051,-87.6979153,2,0.8304,0.9374,0.6979,0.5495,0.8548,0.0,0.0,0.0,0.0,0.0
17031825700,2,0.7142857142857143,41.6394802,-87.5449604,2,0.8233,0.7399,0.861,0.9666,0.9582,0.0,0.0,0.0,0.0,0.0
17031825801,2,0.25,41.6347618,-87.572985,2,0.7883,0.8667,0.4071,0.604,0.7571,0.0,0.0,0.0,0.0,0.0
17031825802,2,0.4,41.6263798,-87.5600589,2,0.6656,0.5986,0.8809,0.8426,0.8124,0.0,0.0,0.0,0.0,0.0
17031825803,2,0.42857142857142855,41.6192447,-87.5620408,2,0.6499,0.6609,0.7653,0.3343,0.6354,0.0,0.0,0.0,0.0,0.0
17031825900,2,0.7142857142857143,41.621696,-87.5423651,2,0.8439,0.8353,0.8318,0.6493,0.8792,0.0,0.0,0.0,0.0,2.0
17031826000,2,1.25,41.6239154,-87.5324077,2,0.8898,0.7749,0.8896,0.3099,0.8008,0.0,0.0,0.0,0.0,2.0
17031826100,2,0.8333333333333334,41.6048226,-87.5355854,2,0.8285,0.8215,0.8311,0.8536,0.9303,0.0,0.0,0.0,0.0,1.0
17031826201,2,0.4,41.6048907,-87.564212,2,0.6836,0.5116,0.6677,0.9085,0.7941,0.0,0.0,0.0,0.0,0.0
17031826202,2,0.25,41.5931658,-87.5363658,2,0.8169,0.5186,0.7249,0.1368,0.6001,0.0,0.0,0.0,0.0,0.0
17031826301,2,0.14285714285714285,41.6152862,-87.60649,2,0.7064,0.6227,0.7865,0.5234,0.7138,0.0,0.0,0.0,0.0,0.0
17031826303,2,0.14285714285714285,41.6134138,-87.5914506,2,0.6784,0.7845,0.7368,0.3125,0.6666,0.0,0.0,0.0,0.0,0.0
17031826304,2,0.0,41.6180621,-87.5825095,2,0.8538,0.5022,0.7538,0.2845,0.6855,0.0,0.0,0.0,0.0,0.0
17031826401,2,0.3333333333333333,41.6389607,-87.5930136,2,0.7141,0.3179,0.4459,0.7415,0.6531,0.0,0.0,0.0,0.0,2.0
17031826402,2,0.2857142857142857,41.6280651,-87.5900943,2,0.7771,0.859,0.764,0.7068,0.8545,0.0,0.0,0.0,0.0,0.0
17031826500,2,0.2727272727272727,41.6319154,-87.6156118,2,0.9303,0.894,0.5419,0.8182,0.9232,0.0,0.0,0.0,0.0,0.0
17031826600,2,0.0,41.6363517,-87.6230152,2,0.8802,0.7524,0.6144,0.5809,0.8095,0.0,0.0,0.0,0.0,0.0
17031826700,2,0.16666666666666666,41.6362111,-87.6335585,2,0.8079,0.5873,0.4247,0.8504,0.7906,0.0,0.0,0.0,0.0,0.0
17031826800,2,0.1111111111111111,41.6373647,-87.6600155,2,0.9123,0.7999,0.87,0.7511,0.9287,0.0,0.0,0.0,0.0,1.0
17031826901,2,0.3333333333333333,41.6210473,-87.6644797,2,0.9374,0.9701,0.8404,0.3545,0.8921,0.0,0.0,0.0,0.0,0.0
17031826902,2,0.16666666666666666,41.61487,-87.6640081,2,0.9464,0.7055,0.7958,0.3699,0.8121,0.0,0.0,0.0,0.0,0.0
17031827000,2,0.25,41.6263396,-87.6451102,2,0.956,0.8956,0.7095,0.3166,0.831,0.0,0.0,0.0,0.0,0.0
17031827100,2,0.14285714285714285,41.6180623,-87.6463602,2,0.9165,0.9589,0.6498,0.4653,0.8747,0.0,0.0,0.0,0.0,1.0
17031827200,2,0.375,41.6118075,-87.6268201,2,0.8789,0.7726,0.9117,0.6856,0.8982,0.0,0.0,0.0,0.0,0.0
17031827300,2,0.3333333333333333,41.6090306,-87.6462204,2,0.886,0.719,0.8039,0.7803,0.8962,0.0,0.0,0.0,0.0,0.0
17031827400,2,0.25,41.6053741,-87.6659521,2,0.9084,0.5841,0.8212,0.9152,0.9374,0.0,0.0,0.0,0.0,0.0
17031827500,2,0.2727272727272727,41.5924803,-87.6384956,2,0.9615,0.7556,0.8334,0.9184,0.9743,0.0,0.0,0.0,0.0,1.0
17031827600,2,0.16666666666666666,41.5920457,-87.6641411,2,0.8243,0.9136,0.6488,0.4245,0.7963,0.0,0.0,0.0,0.0,0.0
17031827700,2,0.16666666666666666,41.5824275,-87.6657556,2,0.8689,0.7659,0.7371,0.5514,0.8224,0.0,0.0,0.0,0.0,0.0
17031827801,2,0.25,41.6012262,-87.6081612,2,0.7212,0.6747,0.8161,0.6304,0.7671,0.0,0.0,0.0,0.0,1.0
17031827802,2,0.2857142857142857,41.6007043,-87.5904264,2,0.5461,0.693,0.6822,0.1024,0.4539,0.0,0.0,0.0,0.0,0.0
17031827804,2,0.4,41.5896585,-87.5961218,2,0.4722,0.6554,0.6186,0.1162,0.3987,0.0,0.0,0.0,0.0,0.0
17031827805,2,0.8571428571428571,41.582667,-87.600807,2,0.3813,0.6114,0.5451,0.1699,0.3595,0.0,0.0,0.0,0.0,0.0
17031827901,2,0.5,41.5872064,-87.5721404,2,0.496,0.455,0.5268,0.3561,0.459,0.0,0.0,0.0,0.0,1.0
17031827902,2,0.5,41.58562,-87.5451769,2,0.8111,0.852,0.7612,0.4104,0.7889,0.0,0.0,0.0,0.0,0.0
17031828000,2,0.4,41.5734205,-87.541792,2,0.7286,0.6891,0.6074,0.6069,0.7228,0.0,0.0,0.0,0.0,0.0
17031828100,2,0.6,41.5634411,-87.5356299,2,0.6235,0.7476,0.6022,0.1156,0.5002,0.0,0.0,0.0,0.0,0.0
17031828201,2,0.5,41.5700056,-87.5664455,2,0.5108,0.3815,0.5775,0.3825,0.4696,0.0,0.0,0.0,0.0,2.0
17031828202,2,0.5714285714285714,41.5610697,-87.565853,2,0.4578,0.3343,0.6106,0.2007,0.3633,0.0,0.0,0.0,0.0,0.0
17031828300,2,0.6,41.5701733,-87.611745,2,0.6171,0.7457,0.609,0.8648,0.7716,0.0,0.0,0.0,0.0,1.0
17031828401,2,0.14285714285714285,41.5679857,-87.6651958,2,0.1664,0.4146,0.4398,0.2058,0.2082,0.0,0.0,0.0,0.0,0.0
17031828402,2,0.2857142857142857,41.5696515,-87.6409799,2,0.576,0.694,0.5897,0.8905,0.7475,0.0,0.0,0.0,0.0,0.0
17031828503,2,0.5714285714285714,41.5027587,-87.5689506,2,0.8391,0.8764,0.3657,0.7877,0.8384,0.0,0.0,0.0,0.0,0.0
17031828504,2,0.6666666666666666,41.4811153,-87.5506588,2,0.832,0.824,0.5878,0.3243,0.7253,0.0,0.0,0.0,0.0,0.0
17031828505,2,0.5555555555555556,41.5444212,-87.5604695,2,0.6004,0.7023,0.5416,0.3715,0.584,0.0,0.0,0.0,0.0,1.0
17031828507,2,0.5,41.5304853,-87.5348993,2,0.555,0.1969,0.8535,0.4217,0.4868,0.0,0.0,0.0,0.0,1.0
17031828508,2,0.5,41.5213439,-87.5437438,2,0.6468,0.883,0.8376,0.7119,0.7835,0.0,0.0,0.0,0.0,0.0
17031828601,2,0.0,41.5489586,-87.6608609,2,0.2493,0.2868,0.5236,0.4782,0.3367,0.0,0.0,0.0,0.0,0.0
17031828602,2,0.0,41.5448091,-87.6408488,2,0.3338,0.6718,0.6144,0.1991,0.3858,0.0,0.0,0.0,0.0,0.0
17031828701,2,0.25,41.5431384,-87.6252653,2,0.5352,0.6021,0.6225,0.6696,0.6386,0.0,0.0,0.0,0.0,0.0
17031828702,2,0.5555555555555556,41.5378384,-87.5990585,2,0.7841,0.6631,0.738,0.6204,0.7735,0.0,0.0,0.0,0.0,0.0
17031828801,2,0.375,41.5342762,-87.6617452,2,0.3196,0.5883,0.6427,0.4499,0.4655,0.0,0.0,0.0,0.0,0.0
17031828802,2,0.2857142857142857,41.5321711,-87.6427436,2,0.5246,0.7778,0.5965,0.3089,0.5541,0.0,0.0,0.0,0.0,0.0
17031828900,2,0.25,41.5161624,-87.634952,2,0.9027,0.6493,0.8087,0.8086,0.902,0.0,0.0,0.0,0.0,1.0
17031829000,2,0.5,41.5103261,-87.6234952,2,0.9894,0.9929,0.7933,0.7579,0.9872,0.0,0.0,0.0,0.0,0.0
17031829100,2,0.5,41.4966069,-87.6294933,2,0.9435,0.6586,0.8848,0.8462,0.9447,0.0,0.0,0.0,0.0,0.0
17031829200,2,0.375,41.5092569,-87.6483161,2,0.7851,0.3471,0.8388,0.8735,0.8227,0.0,0.0,0.0,0.0,1.0
17031829301,2,0.3333333333333333,41.518378,-87.663778,2,0.6434,0.5536,0.792,0.1866,0.5506,0.0,0.0,0.0,0.0,1.0
17031829302,2,0.2857142857142857,41.5049432,-87.6662785,2,0.9836,0.9313,0.8681,0.9952,0.9997,0.0,0.0,0.0,0.0,0.0
17031829401,2,0.5,41.4969457,-87.6597613,2,0.9746,0.8112,0.4555,0.4294,0.805,0.0,0.0,0.0,0.0,0.0
17031829402,2,0.625,41.4825496,-87.6626555,2,0.5882,0.8536,0.6462,0.2762,0.6087,0.0,0.0,0.0,0.0,0.0
17031829500,2,0.6,41.4882411,-87.6356188,2,0.8577,0.6301,0.8433,0.8687,0.9126,0.0,0.0,0.0,0.0,0.0
17031829600,2,0.75,41.473429,-87.633043,2,0.7205,0.1911,0.5181,0.2171,0.4517,0.0,0.0,0.0,0.0,1.0
17031829700,2,0.4444444444444444,41.4937314,-87.5987123,2,0.8885,0.7319,0.7384,0.6477,0.8532,0.0,0.0,0.0,0.0,2.0
17031829800,2,0.3333333333333333,41.5425866,-87.6843362,2,0.1529,0.7049,0.436,0.3992,0.3415,0.0,0.0,0.0,0.0,0.0
17031829902,2,0.3,41.5395133,-87.7276252,2,0.3087,0.5751,0.5127,0.2113,0.3264,0.0,0.0,0.0,0.0,2.0
17031829903,2,0.6,41.5499963,-87.7228061,2,0.6677,0.6232,0.879,0.1732,0.5562,0.0,0.0,0.0,0.0,0.0
17031829904,2,0.5,41.5496776,-87.7612104,2,0.4152,0.4613,0.7697,0.2015,0.3833,0.0,0.0,0.0,0.0,1.0
17031830001,2,0.25,41.4924088,-87.7697665,2,0.603,0.5051,0.5136,0.3866,0.5336,0.0,0.0,0.0,0.0,1.0
17031830003,2,0.6666666666666666,41.5137031,-87.7705236,2,0.5532,0.262,0.5576,0.4608,0.4841,0.0,0.0,0.0,0.0,0.0
17031830004,2,0.4,41.5153161,-87.7286213,2,0.4671,0.1233,0.6482,0.3231,0.3562,0.0,0.0,0.0,0.0,0.0
17031830005,2,0.3333333333333333,41.5219964,-87.6916481,2,0.1291,0.597,0.5204,0.3529,0.3026,0.0,0.0,0.0,0.0,0.0
17031830006,2,0.1,41.5004956,-87.7262566,2,0.3434,0.6034,0.6244,0.4239,0.4687,0.0,0.0,0.0,0.0,0.0
17031830007,2,0.0,41.481612,-87.7228759,2,0.7244,0.5578,0.6517,0.7669,0.7498,0.0,0.0,0.0,0.0,0.0
17031830008,2,0.25,41.4793012,-87.7651372,2,0.4828,0.3735,0.7159,0.0511,0.2914,0.0,0.0,0.0,0.0,0.0
17031830100,2,0.0,41.5023717,-87.6877677,2,0.4208,0.5999,0.391,0.0353,0.22,0.0,0.0,0.0,0.0,0.0
17031830201,2,0.2,41.4834318,-87.7086238,2,0.6033,0.3616,0.5262,0.4159,0.5172,0.0,0.0,0.0,0.0,0.0
17031830202,2,0.4444444444444444,41.491997,-87.6925217,2,0.672,0.9432,0.3628,0.255,0.6187,0.0,0.0,0.0,0.0,0.0
17031830300,2,0.8,41.4838564,-87.6810647,2,0.7996,0.9152,0.575,0.6952,0.8448,0.0,0.0,0.0,0.0,3.0
17031830400,2,0.8,41.4749198,-87.6918353,2,0.557,0.8805,0.503,0.1731,0.5133,0.0,0.0,0.0,0.0,1.0
17031830500,2,0.07692307692307693,41.8291246,-87.7193199,2,0.9117,0.5543,1.0,0.5408,0.8699,0.0,0.0,0.0,0.0,0.0
17031830600,2,0.4444444444444444,42.001698,-87.6735738,2,0.7208,0.2299,0.9053,0.9274,0.8114,0.0,0.0,0.0,0.0,0.0
17031830700,2,0.8333333333333334,41.9583035,-87.6607646,2,0.7019,0.071,0.8266,0.9611,0.7385,0.0,0.0,0.0,0.0,1.0
17031830800,2,0.0,41.9651413,-87.6765775,2,0.1773,0.01,0.4581,0.6073,0.1221,0.0,0.0,0.0,0.0,0.0
17031830900,2,0.5454545454545454,41.9284245,-87.6849065,2,0.1275,0.0755,0.7705,0.4332,0.2294,0.0,0.0,0.0,0.0,0.0
17031831000,2,0.3333333333333333,41.9147981,-87.6769966,2,0.0,0.0132,0.3143,0.2042,0.0045,0.0,0.0,0.0,0.0,0.0
17031831100,2,0.2727272727272727,41.9428559,-87.7174955,2,0.6402,0.2537,0.9268,0.7126,0.6942,0.0,0.0,0.0,0.0,0.0
17031831200,2,0.5,41.9153214,-87.73226,2,0.805,0.6329,0.9875,0.7627,0.8847,0.0,0.0,0.0,0.0,0.0
17031831300,2,1.0,41.9077662,-87.7442596,2,0.929,0.7331,0.9666,0.3882,0.8542,0.0,0.0,0.0,0.0,0.0
17031831400,2,1.4285714285714286,41.8691188,-87.7560884,2,0.8294,0.9399,0.8543,0.851,0.9537,0.0,0.0,0.0,0.0,4.0
17031831500,2,0.6,41.927595,-87.7880067,2,0.5747,0.4094,0.9127,0.7903,0.7144,0.0,0.0,0.0,0.0,0.0
17031831600,2,0.3333333333333333,41.9256105,-87.7976148,2,0.7192,0.6564,0.9217,0.7463,0.8249,0.0,0.0,0.0,0.0,0.0
17031831700,2,1.125,41.9526537,-87.7452546,2,0.7154,0.1368,0.9159,0.3748,0.592,0.0,0.0,0.0,0.0,2.0
